source	interaction_type	target
HSPH1	BN	RASSF4 
HSPH1	BN	AK022848 
HSPH1	BN	HSPA4L 
ATP10B	BN	AK024517 
ATP10B	BN	KCNQ1DN 
TRIP6	BN	GPRC5C 
TRIP6	BN	ERBB2 
TRIP6	BN	C10orf116 
TRIP6	BN	GPR177 
TRIP6	BN	TMCO4 
KCNJ2	BN	C21orf91 
KCNJ2	BN	MEGF10 
NASP	BN	RND2 
NASP	BN	MEST 
CFHR1	BN	CFHR1P 
CFHR1	BN	PDE5A 
CFHR1	BN	TRAM2 
CFHR1	BN	TFPI 
CFHR1	BN	CFH 
PAQR4	BN	AB002361 
PAQR4	BN	ABCA2 
PAQR4	BN	TMEM151 
MT1JP	BN	MT1E 
MT1JP	BN	C20orf127 
SULF1	BN	ISLR 
ASCL2	BN	XM_166973 
NM_013332	BN	ADM 
NM_013332	BN	EFCAB3 
NM_013332	BN	AL359337 
ZNF540	BN	XM_211972 
OCIAD2	BN	ARHGEF10 
OCIAD2	BN	BC009533 
RP13-102H20.1	BN	KCNE1L 
ADCY4	BN	CA5A 
CD99	BN	CTSH 
CD99	BN	ARRDC4 
CD99	BN	NMB 
CD99	BN	TMEM176A 
CD99	BN	GALNTL2 
CD99	BN	ANTXR1 
CCDC105	BN	CNIH2 
SUCLA2	BN	LMBR1 
LSS	BN	SFRS16 
ITPKB	BN	ROM1 
ITPKB	BN	SMOX 
ITPKB	BN	ERBB2IP 
ITPKB	BN	CHST6 
ITPKB	BN	TRIM47 
ITPKB	BN	BC014346 
TMEM163	BN	C1QTNF4 
WEE1	BN	MSX2 
WEE1	BN	LATS2 
OGFOD2	BN	C8orf59 
OGFOD2	BN	AK022420 
PTGER1	BN	COL4A3 
NOVA1	BN	Contig38566_RC 
SOCS6	BN	MAF 
SOCS6	BN	DUSP10 
MATN2	BN	TNC 
MATN2	BN	CHST6 
MATN2	BN	BC039519 
SLC6A15	BN	C1orf128 
SLC6A15	BN	Contig46881_RC 
SLC6A15	BN	AL832136 
NM_020927	BN	MTL5 
PRKCG	BN	ICAM5 
PRKCG	BN	C20orf102 
LMAN1	BN	CAPZA2 
LMAN1	BN	VAMP3 
LMAN1	BN	PCAF 
LMAN1	BN	ENST00000274652 
LMAN1	BN	ENST00000297973 
LMAN1	BN	ENST00000294694 
LMAN1	BN	ITGAV 
LMAN1	BN	C14orf111 
LMAN1	BN	PPP4R2 
LMAN1	BN	SNTB1 
LMAN1	BN	EXOC5 
LMAN1	BN	hCT1641284.2 
LMAN1	BN	XM_210054 
BTBD16	BN	Contig24240_RC 
BTBD16	BN	C20orf10 
BTBD16	BN	CAPN13 
BTBD16	BN	SLCO1A2 
BTBD16	BN	hCT1833769.2 
BTBD16	BN	AK094875 
BTBD16	BN	AK057725 
JPH2	BN	HSPB7 
JPH2	BN	NEXN 
PXK	BN	PDE1C 
PXK	BN	PLD1 
PXK	BN	GREM1 
IFI30	BN	CSTA 
IFI30	BN	LILRB2 
IFI30	BN	SECTM1 
IFI30	BN	PTPN7 
IFI30	BN	FCER1G 
ARPC1B	BN	RAB32 
ARPC1B	BN	IL10RB 
IL8RB	BN	GPR109B 
IL8RB	BN	KCNJ15 
NCOA7	BN	RAB39B 
NCOA7	BN	DNAJC12 
SYN3	BN	BC041657 
SYN3	BN	AK055142 
XLKD1	BN	RNASE6 
CSF2RA	BN	Contig27391_RC 
CSF2RA	BN	RGS10 
FAM19A2	BN	Contig64477 
FAM55C	BN	EML2 
FAM55C	BN	AK093967 
SELENBP1	BN	Contig38914_RC 
AP2B1	BN	LMNB1 
AP2B1	BN	PURB 
AP2B1	BN	ANP32D 
AP2B1	BN	CAMK2A 
AP2B1	BN	ANP32A 
ENPP6	BN	JAM3 
ENPP6	BN	COL9A3 
P2RX7	BN	Contig28383_RC 
P2RX7	BN	PHF16 
P2RX7	BN	C21orf131 
P2RX7	BN	Contig65300_RC 
P2RX7	BN	C15orf28 
EDN1	BN	IL13RA1 
OLFML2A	BN	PDE5A 
OLFML2A	BN	BMP6 
OLFML2A	BN	TIMP3 
OLFML2A	BN	DCN 
OLFML2A	BN	COL18A1 
VN1R4	BN	Contig38604_RC 
VN1R4	BN	HIST4H4 
VN1R4	BN	XM_172531 
VN1R4	BN	AF129263 
PDE1B	BN	SYCE1 
METTL7A	BN	GMNN 
METTL7A	BN	NM_014074 
METTL7A	BN	AK026818 
METTL7A	BN	RANBP3L 
METTL7A	BN	SOX2 
IL3RA	BN	CLIC2 
IL3RA	BN	Contig47381_RC 
C6orf65	BN	GLRX2 
C6orf65	BN	FAM80A 
LRCH4	BN	HSD17B1 
LRCH4	BN	ZHX2 
C6orf55	BN	Contig10154_RC 
ZNF179	BN	RASGEF1C 
ZNF179	BN	SLC2A11 
ZNF179	BN	HSS00101952 
ZNF179	BN	hCT2343244 
MAPKAPK2	BN	Contig25861_RC 
MAPKAPK2	BN	C6orf145 
MAPKAPK2	BN	PPP1R14B 
MAPKAPK2	BN	ITPKB 
MAPKAPK2	BN	FAM81A 
MAPKAPK2	BN	RELA 
MAPKAPK2	BN	TRIP10 
MAPKAPK2	BN	PTPRR 
MAPKAPK2	BN	HDAC7A 
MX1	BN	EPSTI1 
MX1	BN	IFI6 
MX1	BN	MX2 
GAGE7	BN	GAGE8 
GAGE7	BN	AK092249 
GAGE7	BN	FGFR4 
CTSB	BN	XM_172410 
HS6ST3	BN	GPR88 
PTTG1IP	BN	STON2 
PTTG1IP	BN	RASL12 
PTTG1IP	BN	GNG12 
PTTG1IP	BN	CLDN23 
PTTG1IP	BN	PKD2L1 
PTTG1IP	BN	CD99 
PTTG1IP	BN	PLEKHA7 
KIF13B	BN	CUEDC1 
KIF13B	BN	Contig35897_RC 
KIF13B	BN	C9orf58 
KIF13B	BN	TMCC3 
APBA2	BN	FAM64A 
APBA2	BN	SMPD3 
CD97	BN	BST1 
CD97	BN	ANGPTL2 
MRPS30	BN	hCT2328745 
MRPS30	BN	AK093006 
SLCO1A2	BN	CYB5R2 
NM_006780	BN	Z70699 
EFHA2	BN	EIF5A2 
MFSD4	BN	hCT2257040 
ADORA3	BN	C5orf29 
SIGLEC7	BN	CTSB 
PGF	BN	HIC1 
PGF	BN	SLC12A7 
PGF	BN	FMO3 
SYNCRIP	BN	FBXO9 
SYNCRIP	BN	Contig51068_RC 
SYNCRIP	BN	C14orf126 
SYNCRIP	BN	RFC3 
PLOD3	BN	PDIA4 
PLOD3	BN	DDX17 
PLOD3	BN	CYP27A1 
ANG	BN	C11orf70 
ANG	BN	RNASE4 
HMGB2	BN	RSE_00000753518 
RIT1	BN	P4HA1 
RIT1	BN	OGFRL1 
RIT1	BN	ENST00000240700 
GABPB2	BN	FEM1C 
COG1	BN	LDOC1 
COG1	BN	AL049450 
COL2A1	BN	HSS00211978 
DENND2D	BN	SLAMF8 
DENND2D	BN	XM_212224 
GLDN	BN	CCNB3 
PLSCR1	BN	Contig55984_RC 
PLSCR1	BN	OSMR 
PLSCR1	BN	STX11 
PLSCR1	BN	IFI16 
5-Sep	BN	CENTG1 
5-Sep	BN	CTXN1 
BTBD11	BN	CALB2 
BTBD11	BN	hCT1831218 
GSTM3	BN	hCT1656345.3 
NM_153696	BN	NM_016140 
NM_153696	BN	FOLH1 
NM_153696	BN	TMEM144 
NM_153696	BN	UNC5C 
NM_153696	BN	BTBD16 
NM_153696	BN	NEK3 
NM_153696	BN	CEECAM1 
NM_153696	BN	SPECC1 
NM_153696	BN	C10orf78 
NM_153696	BN	BC035119 
NM_153696	BN	AL831931 
ARL17P1	BN	HSS00058128 
NFATC1	BN	TRAF3IP2 
PLXNA2	BN	AK094447 
APBB2	BN	ALCAM 
APBB2	BN	PICALM 
APBB2	BN	IGSF11 
FGFR3	BN	Contig38388_RC 
FGFR3	BN	LFNG 
FGFR3	BN	NM_014817 
FGFR3	BN	MYOM1 
FGFR3	BN	TTYH1 
FGFR3	BN	C9orf165 
FGFR3	BN	AL050068 
FGFR3	BN	METRN 
FGFR3	BN	RLBP1 
FGFR3	BN	PON3 
FGFR3	BN	ADHFE1 
FGFR3	BN	ACSS1 
FGFR3	BN	ZFAND5 
DUSP10	BN	SLC31A2 
C5orf22	BN	EXOC8 
C5orf22	BN	hCT2250864 
C5orf22	BN	NM_199338 
PTMA	BN	hCT2289034 
SYP	BN	KIF17 
SYP	BN	SLC6A17 
SYP	BN	CALM3 
SYP	BN	CECR6 
SYP	BN	TP53INP1 
SYP	BN	ADCY1 
SYP	BN	RAB3A 
SYP	BN	ADAM11 
SLC2A14	BN	SLC2A3 
HEXIM1	BN	IRS1 
HEXIM1	BN	CXCL12 
TTC9B	BN	SLC1A6 
CHI3L2	BN	RPE65 
IL18R1	BN	IL1RL1 
DOPEY1	BN	AI127067_RC 
DOPEY1	BN	UGCGL2 
DOPEY1	BN	KIAA0319 
DOPEY1	BN	BNIPL 
DOPEY1	BN	MTBP 
DOPEY1	BN	DYNC2LI1 
DOPEY1	BN	AF086375 
OGN	BN	SLC13A4 
HLA-F	BN	AK055529 
CBLN2	BN	PCDH8 
PRKCE	BN	CACNB4 
PRKCE	BN	HSS00361629 
PLEKHA7	BN	RAB7L1 
PLEKHA7	BN	DLEC1 
PLEKHA7	BN	C17orf27 
PLEKHA7	BN	CAT 
PLEKHA7	BN	NFATC1 
PLEKHA7	BN	HSS00146438 
RAB20	BN	GADD45B 
RAB20	BN	OSM 
RAB20	BN	STX11 
RAB20	BN	C5AR1 
RAB20	BN	WWTR1 
SNTG1	BN	RGS17 
SNTG1	BN	Contig35884_RC 
SNTG1	BN	HOMER1 
SNTG1	BN	LRRN6C 
SNTG1	BN	BC041402 
ARHGEF7	BN	TSPYL4 
FBXL16	BN	AB051431 
CNIH2	BN	PPP5C 
MYCT1	BN	EMP2 
MYCT1	BN	FLT1 
MYCT1	BN	AK024566 
ITGAV	BN	NEDD4 
ITGAV	BN	ITGB8 
ITGAV	BN	AK3 
ITGAV	BN	THAP9 
ITGAV	BN	PIK3C2A 
PRMT6	BN	Contig43513_RC 
PCDHA10	BN	PCDHA6 
PCDHA10	BN	ICAM2 
ZFP36L1	BN	ANG 
ZFP36L1	BN	TGIF 
HSFY2	BN	RPS4Y2 
HSFY2	BN	HSFY1 
HSFY2	BN	XM_172802 
FGF12	BN	ATP2B1 
FGF12	BN	TRIM56 
GRIA1	BN	LZTR2 
GRIA1	BN	JPH1 
C17orf46	BN	F7 
C17orf46	BN	HSS00099608 
NM_152459	BN	ITGA9 
NM_152459	BN	PTN 
NM_152459	BN	hCT1836727.2 
PET112L	BN	LRRC2 
KCNN1	BN	KIF21B 
KCNN1	BN	BTBD9 
KCNN1	BN	AL360257 
KCNN1	BN	NM_178557 
CCNC	BN	KBTBD6 
CCNC	BN	HSS00265340 
ST6GALNAC1	BN	LMCD1 
PTHR2	BN	Contig9229 
WSB1	BN	TNC 
WSB1	BN	Contig32577_RC 
WSB1	BN	Contig37142_RC 
WSB1	BN	AY007114 
FBXL7	BN	Contig475_RC 
FBXL7	BN	FOXO1A 
FBXL7	BN	C14orf125 
FBXL7	BN	AK022236 
GEM	BN	PFKFB3 
GEM	BN	C4orf19 
GEM	BN	BCL6 
GEM	BN	NXPH3 
GEM	BN	HSS00212059 
GEM	BN	AK093691 
TMTC2	BN	EFCAB2 
PSEN1	BN	LAMP1 
PSEN1	BN	SPTLC2 
PSEN1	BN	PRTFDC1 
FEZF2	BN	Contig44652_RC 
FEZF2	BN	AK055457 
MASP1	BN	USH1C 
HIST1H2BG	BN	HIST1H2AE 
NM_173848	BN	ERC2 
NM_173848	BN	MCTP1 
NM_173848	BN	Contig28098_RC 
NM_173848	BN	AK055302 
NM_173848	BN	SYNPR 
NM_173848	BN	SYT4 
NM_173848	BN	SLC9A6 
HMMR	BN	BUB1 
KIAA0408	BN	RGS5 
KIAA0408	BN	Contig35629_RC 
KIAA0408	BN	BRWD1 
OR7A5	BN	OR7C1 
KIF9	BN	BC040181 
C1orf71	BN	NM_052864 
C1orf71	BN	PLEKHA1 
C1orf71	BN	HSS00074747 
C1orf71	BN	CMYA5 
ZNF654	BN	KPNA3 
ZNF654	BN	ANKRD28 
TUBA8	BN	Contig61202_RC 
TUBA8	BN	ZDHHC22 
TUBA8	BN	hCT1646386.3 
CDK2	BN	IL1R1 
CDK2	BN	ISG20 
CDK2	BN	PTP4A3 
CDK2	BN	RAB27A 
PNMA2	BN	PREPL 
NKX6-2	BN	C11orf9 
NKX6-2	BN	ISG20 
NKX6-2	BN	PCSK6 
NKX6-2	BN	SLC45A3 
NKX6-2	BN	NM_022126 
NKX6-2	BN	C10orf90 
NKX6-2	BN	GPR62 
NKX6-2	BN	NKX1-2 
NKX6-2	BN	AK057725 
NKX6-2	BN	SOX10 
SLC22A9	BN	AL117630 
SLC22A9	BN	NM_173652 
CNGB1	BN	C1orf76 
CNGB1	BN	HSS00056152 
CXCL16	BN	CD37 
DNAJB14	BN	Contig11275_RC 
DNAJB14	BN	AF085861 
DNAJB14	BN	BC030101 
SCN4B	BN	SCN1B 
PCDHGA10	BN	FIGN 
PCDHGA10	BN	AK055807 
PCDHGA10	BN	JMJD2B 
TENC1	BN	ACACB 
TENC1	BN	FLNA 
HACE1	BN	TRIM36 
HACE1	BN	Contig10154_RC 
HACE1	BN	FAM3C 
HACE1	BN	NM_024941 
HIST1H2BD	BN	Contig46553_RC 
HIST1H2BD	BN	TMEM10 
HIST1H2BD	BN	GPR107 
HIST1H2BD	BN	PYCR2 
NM_080656	BN	ENST00000279503 
RASA4	BN	NM_014147 
RASA4	BN	BC041025 
ANKS1B	BN	TRIM38 
ANKS1B	BN	NM_145809 
TCERG1L	BN	EGR4 
TCERG1L	BN	HCN4 
CSAG1	BN	SLC7A5 
MICB	BN	CASP7 
MICB	BN	AK095738 
SERPINB1	BN	MGAT4A 
SERPINB1	BN	TLR1 
MPO	BN	HMGB3 
RGSL1	BN	RSE_00000477442 
RGSL1	BN	AK000795 
RGSL1	BN	PSG1 
RGSL1	BN	AK025386 
RGSL1	BN	XM_090880 
CABP1	BN	CEND1 
CABP1	BN	RAPGEFL1 
CABP1	BN	PKNOX2 
CABP1	BN	PRKAR1B 
CABP1	BN	C20orf102 
HS6ST2	BN	TSGA14 
HS6ST2	BN	RNF128 
HSP90AA1	BN	HSP90AA5P 
HSP90AA1	BN	DNAJA1 
HSP90AA1	BN	CUEDC1 
HSP90AA1	BN	HSPD1 
HSP90AA1	BN	PTGES3 
HSP90AA1	BN	AK000932 
HSP90AA1	BN	HSP90AA2 
HSP90AA1	BN	hCT1639942.2 
NM_138470	BN	HSS00051650 
ACADL	BN	LAMA2 
ACADL	BN	HFE 
CASP7	BN	AK055807 
CASP7	BN	RP5-821D11.2 
ALX3	BN	C7 
MYD88	BN	MVP 
MYD88	BN	LIMS1 
MYD88	BN	NMI 
MYD88	BN	LYN 
MYD88	BN	SERPINB1 
MYD88	BN	PSMB8 
SPR	BN	Contig375_RC 
SPR	BN	CHORDC1 
SPR	BN	HSPA1L 
SPR	BN	HSS00366507 
SPR	BN	HSS00051207 
SPR	BN	BC034822 
SLC30A3	BN	GABRD 
SLC30A3	BN	FRMPD2 
SLC30A3	BN	BC036611 
SLC30A3	BN	AK097571 
SLC30A3	BN	HSS00168472 
SLC30A3	BN	hCT19110.3 
SLC30A3	BN	BC027906 
GLRA3	BN	AL050175 
MCAT	BN	MRPS25 
ADAMTS3	BN	UBXD3 
VAMP1	BN	PVALB 
VAMP1	BN	CCDC39 
VAMP1	BN	AF052115 
NM_024969	BN	RRBP1 
NM_024969	BN	C1orf71 
NM_024969	BN	SCN1A 
NM_024969	BN	WDR17 
CHST3	BN	PHF19 
CHST3	BN	PPAPDC1A 
CHST3	BN	RALGDS 
CHST3	BN	FZD5 
C6orf96	BN	AB023201 
C6orf96	BN	DYNLT3 
LANCL2	BN	PTPRN2 
LANCL2	BN	TMEM17 
BLOC1S2	BN	ENST00000299997 
ITGA9	BN	PTGDS 
ITGA9	BN	MFAP4 
C9orf116	BN	EID2 
NM_173591	BN	PIP5K1B 
GUF1	BN	CYP24A1 
GUF1	BN	C15orf23 
SVOP	BN	VAMP2 
SVOP	BN	LRRC20 
SVOP	BN	USP11 
SVOP	BN	ITGB1 
SVOP	BN	NM_006102 
SVOP	BN	LRFN2 
SVOP	BN	DGAT2 
SVOP	BN	NM_173583 
SVOP	BN	CCKBR 
SVOP	BN	NCALD 
SVOP	BN	PTPRN2 
SVOP	BN	HSS00049095 
SVOP	BN	FMO3 
TLN1	BN	RAB3IL1 
TLN1	BN	TNS1 
TLN1	BN	KIAA1618 
TLN1	BN	BGN 
LITAF	BN	SELL 
NM_032592	BN	HSS00085876 
PRKCQ	BN	HSS00289233 
PRKCQ	BN	AY007155 
C20orf141	BN	RARRES3 
C20orf141	BN	ENST00000300680 
C20orf141	BN	MICA 
C20orf141	BN	C4A 
C20orf141	BN	DGCR6 
C20orf141	BN	MOV10L1 
C20orf141	BN	BC040537 
C20orf141	BN	C4B 
DPEP3	BN	TOP3B 
DPEP3	BN	SLC22A11 
DPEP3	BN	BC019842 
C1orf38	BN	Contig46777_RC 
OPN3	BN	ENST00000296448 
DGCR6	BN	ITGB4 
DGCR6	BN	ENST00000300680 
NM_015526	BN	GAS7 
NM_015526	BN	LIMK1 
NM_015526	BN	PRRT2 
MT1A	BN	ENST00000278205 
MT1A	BN	MLKL 
MT1A	BN	MT1L 
ITGA1	BN	FAM89A 
ITGA1	BN	SOD2 
ITGA1	BN	CMAH 
ITGA1	BN	KYNU 
ITGA1	BN	IL18R1 
ITGA1	BN	IL1RL1 
TMEM137	BN	NFAT5 
TMEM137	BN	C10orf104 
TMEM137	BN	AK024918 
TMEM137	BN	AL833413 
ACTL6A	BN	ATP6V0E1 
ACTL6A	BN	NFE2L2 
ACTL6A	BN	SLC6A17 
ACTL6A	BN	SEPP1 
EPB41L4B	BN	DGCR9 
EPB41L4B	BN	SLC22A9 
EPB41L4B	BN	ADCY2 
EPB41L4B	BN	C10orf35 
STAB1	BN	PYGL 
STAB1	BN	SH3BP2 
STAB1	BN	SDF2L1 
STAB1	BN	CTSZ 
THAP9	BN	LRP2 
THAP9	BN	HSS00296528 
FCGR1A	BN	ANKRD22 
ARHGAP30	BN	GPR65 
ARHGAP30	BN	MFNG 
ARHGAP30	BN	SLC1A5 
MOG	BN	SOX2OT 
MOG	BN	PHLDB1 
MOG	BN	PLEKHH1 
MOG	BN	NINJ2 
MOG	BN	ZNF536 
MOG	BN	AFMID 
MOG	BN	AF085871 
MOG	BN	NM_153696 
MOG	BN	NM_024841 
TMEM130	BN	CAMKV 
TMEM130	BN	FXYD6 
TMEM130	BN	CDK5R2 
TMEM130	BN	STMN3 
CD163	BN	MS4A4A 
CD163	BN	CSTA 
CD163	BN	C5AR1 
CD163	BN	HSS00001547 
ZNF200	BN	XM_210502 
LDLR	BN	INSIG1 
DLGAP2	BN	Contig20603_RC 
DLGAP2	BN	HOOK1 
DLGAP2	BN	KCNMA1 
DLGAP2	BN	PPP2R2C 
DLGAP2	BN	PARP8 
DLGAP2	BN	HSS00100143 
PHYHD1	BN	Contig753_RC 
PHYHD1	BN	AK097508 
PHYHD1	BN	hCT2324062 
CSF3R	BN	SELL 
NM_144610	BN	TUBA8 
NM_144610	BN	BC034606 
BIN2	BN	IGSF6 
BIN2	BN	APBB1IP 
NM_032435	BN	GRIA1 
SFRS12	BN	CALCRL 
SFRS12	BN	NM_152519 
SFRS12	BN	HSS00225419 
AMAC1	BN	AL117485 
AMAC1	BN	AK022482 
AMAC1	BN	NM_014549 
AMAC1	BN	XM_212284 
AMAC1	BN	AF085847 
AMAC1	BN	hCT1959406.1 
AMAC1	BN	XM_169372 
AMAC1	BN	HSS00001399 
AMAC1	BN	AK024623 
AMAC1	BN	XM_067805 
SCN1A	BN	KCNA1 
SCN1A	BN	PRKCE 
SCN1A	BN	AK091571 
TXNDC13	BN	Contig25597_RC 
TXNDC13	BN	SEMA6D 
DMXL2	BN	Contig49306_RC 
DMXL2	BN	MARK1 
DMXL2	BN	KIFAP3 
DMXL2	BN	LRRC49 
DMXL2	BN	PPFIA2 
DMXL2	BN	NME5 
DMXL2	BN	AK057241 
DMXL2	BN	C5orf22 
DMXL2	BN	CCNC 
RHBDF2	BN	NM_019027 
PCDH18	BN	MSR1 
PRKCDBP	BN	AL137734 
PRKCDBP	BN	RAMP2 
PRKCDBP	BN	ITIH5 
PRKCDBP	BN	KLF4 
EAF1	BN	PITPNB 
SYCP3	BN	MSH5 
HLA-DRB5	BN	HLA-DRB1 
AZGP1	BN	ENST00000222983 
AZGP1	BN	hCT2267594 
ELAVL4	BN	HTR2A 
ELAVL4	BN	LZTFL1 
ELAVL4	BN	CA389076 
PTGFR	BN	Contig47865 
PTGFR	BN	PDZK1 
PTGFR	BN	MPP6 
PTGFR	BN	PHACTR2 
GJA5	BN	GNG11 
FNDC5	BN	HSS00232196 
CLEC7A	BN	CLEC4A 
CLEC7A	BN	MAF 
CLEC7A	BN	PIK3CG 
CLEC7A	BN	UNC93B1 
CLEC7A	BN	ARHGAP18 
TRIM22	BN	IFI16 
RHOU	BN	TMTC4 
RHOU	BN	CLDN11 
RHOU	BN	FGFR2 
NM_173583	BN	Contig28909_RC 
C1RL	BN	STEAP4 
MAL2	BN	CCKBR 
MAL2	BN	SH3BP4 
KCNIP2	BN	SPTB 
DSCAM	BN	C8orf57 
FOXJ1	BN	AL833334 
C2orf32	BN	PJA1 
LRRC37A	BN	AF035297 
LRRC37A	BN	HSS00178529 
EYA2	BN	EMX2OS 
EYA2	BN	ACOX2 
EYA2	BN	NM_152459 
EYA2	BN	HEPH 
EYA2	BN	CXCR7 
EYA2	BN	ZIC2 
MS4A6A	BN	MS4A7 
THAP2	BN	Contig38942_RC 
THAP2	BN	AK094679 
DHFRL1	BN	C14orf126 
CCDC50	BN	BST2 
CCDC50	BN	HHEX 
CCDC50	BN	LEF1 
CCDC50	BN	GIMAP1 
CCDC50	BN	PTPLAD2 
CCDC50	BN	hCT1971305.1 
CCDC50	BN	HSS00145777 
NCDN	BN	UNC5A 
NCDN	BN	KCNIP2 
GLUD1	BN	GLUD2 
GLUD1	BN	RBP1 
GLUD1	BN	HSDL2 
NM_175856	BN	NM_022448 
ZNF226	BN	SLC16A8 
NFKBIA	BN	DDIT4 
NFKBIA	BN	AXUD1 
DACH2	BN	SRD5A1 
DACH2	BN	FKBP1B 
HPR	BN	HP 
C1orf88	BN	DNAH9 
C1orf88	BN	HSDL2 
C1orf88	BN	C1orf192 
C1orf88	BN	C6orf97 
MAL	BN	GAL3ST1 
MAL	BN	AK096685 
MAL	BN	XM_087617 
C1orf182	BN	AK055861 
C1orf182	BN	SLC17A7 
C1orf182	BN	ENST00000355444 
ADAM28	BN	CSF2RA 
ADAM28	BN	AK055529 
LRP10	BN	EPS8 
LRP10	BN	MSN 
LRP10	BN	ERBB2 
LRP10	BN	NM_017931 
LRP10	BN	AEBP1 
LRP10	BN	DHRS3 
LRP10	BN	TXNIP 
LRP10	BN	PLTP 
LRP10	BN	PXN 
LRP10	BN	IMPA2 
LRP10	BN	LTBR 
LRP10	BN	ATOH8 
LRP10	BN	FAM114A1 
LRP10	BN	IGF2BP2 
LRP10	BN	PDGFRB 
LRP10	BN	C9orf88 
LRP10	BN	ID3 
LRP10	BN	CLEC1A 
LRP10	BN	hCT2319636 
LRP10	BN	hCT2257040 
SORCS2	BN	Contig45464_RC 
SORCS2	BN	TTYH1 
SORCS2	BN	SREBF1 
C15orf21	BN	FBXO2 
C15orf21	BN	HMGN2 
C15orf21	BN	hCT2271356 
C14orf149	BN	C7orf46 
PPP3CB	BN	WDR47 
PPP3CB	BN	DNM3 
PPP3CB	BN	REEP1 
PPP3CB	BN	PTPRO 
FBXO30	BN	SLC30A1 
NM_153016	BN	PRPS2 
ZNF786	BN	CUL1 
ZNF786	BN	AL157448 
S100A12	BN	C19orf59 
S100A12	BN	NM_153615 
HES7	BN	C16orf48 
TGIF	BN	NUAK2 
TGIF	BN	HMGB2 
EVI1	BN	C20orf175 
EVI1	BN	Contig33870_RC 
EVI1	BN	ARHGAP29 
EVI1	BN	TBX3 
EVI1	BN	ELTD1 
EVI1	BN	CDA 
EVI1	BN	MYCT1 
EVI1	BN	HSS00143687 
IRF1	BN	GCH1 
IRF1	BN	Contig30910_RC 
TSPYL4	BN	RNF175 
TSPYL4	BN	NM_173519 
TSPYL4	BN	AK090904 
MAMDC1	BN	PPP3R1 
MAMDC1	BN	AK021972 
RIN3	BN	SH3TC1 
CLDN10	BN	PMS2L1 
COL4A2	BN	IGFBP4 
TMEM125	BN	AB037815 
TMEM125	BN	SLC16A8 
TMEM125	BN	Contig46989_RC 
TMEM125	BN	CMTM5 
NM_015092	BN	Contig25809_RC 
NM_015092	BN	AK024121 
NM_015092	BN	EXOC1 
NM_015092	BN	AK025799 
C11orf11	BN	CACNA1G 
HBQ1	BN	DRD5 
CAPN3	BN	MYO1D 
CAPN3	BN	MYH7B 
CAPN3	BN	C9orf164 
CAPN3	BN	SLC31A2 
NOTCH3	BN	CASQ2 
NOTCH3	BN	PRKG1 
NOTCH3	BN	LIMS2 
GALNT6	BN	hCT2278915 
FBXO3	BN	Contig30343_RC 
FBXO3	BN	Contig26077_RC 
FBXO3	BN	MECR 
FBXO3	BN	CLUL1 
FBXO3	BN	NM_030941 
FBXO3	BN	AL137331 
FBXO3	BN	TECTA 
FBXO3	BN	NM_024978 
FBXO3	BN	HSS00335211 
FBXO3	BN	HSS00332648 
GRAMD3	BN	SLC16A9 
GRAMD3	BN	SSPN 
GRAMD3	BN	GLI3 
GRAMD3	BN	GPR98 
GRAMD3	BN	SASH1 
GRAMD3	BN	KCNN3 
GRAMD3	BN	PAX6 
GRAMD3	BN	TMEM47 
SLITRK4	BN	AK025613 
SLITRK4	BN	SNTG1 
SOX9	BN	PRDX6 
KCNB2	BN	Contig20603_RC 
KCNB2	BN	NPY2R 
ACSL1	BN	SPP1 
HIST1H2AC	BN	TMEM140 
HIST1H2AC	BN	HIST1H2BD 
HAVCR2	BN	WDFY4 
HAVCR2	BN	TLR7 
PLXNB1	BN	DOCK1 
GLT1D1	BN	RTN4RL1 
GLT1D1	BN	PLD3 
GLT1D1	BN	Contig35644_RC 
GLT1D1	BN	PPL 
GLT1D1	BN	KIAA1045 
GLT1D1	BN	CYFIP2 
GLT1D1	BN	SPRYD3 
GLT1D1	BN	AK057857 
GLT1D1	BN	SMAP1L 
GLT1D1	BN	EPB41L4B 
GLT1D1	BN	C16orf45 
GLT1D1	BN	C9orf91 
GLT1D1	BN	SYT13 
GLT1D1	BN	AK001612 
GLT1D1	BN	C17orf51 
GLT1D1	BN	HSS00213823 
GPR98	BN	Contig41813_RC 
GPR98	BN	HSS00062828 
GPR98	BN	hCT1970811 
GPR98	BN	HSS00082598 
GPR98	BN	NR2E1 
RP4-747L4.3	BN	DOCK4 
ARHGEF3	BN	AK055705 
ARHGEF3	BN	TOMM34 
LYPD5	BN	EPHA4 
LYPD5	BN	MYO15A 
LYPD5	BN	EPN3 
LYPD5	BN	VAMP1 
SLC17A7	BN	ATP11C 
SLC17A7	BN	GFRA3 
SLC17A7	BN	FTHP1 
SLC17A7	BN	HSS00143309 
SLC17A7	BN	RPL37A 
LNX1	BN	PREP 
TIPARP	BN	Contig21464_RC 
TIPARP	BN	ARRDC3 
SIGLEC10	BN	AK094924 
NM_133646	BN	SLC16A4 
TMEM119	BN	HSS00212515 
LYSMD2	BN	ATP2A2 
LYSMD2	BN	GLRX2 
RORA	BN	DNAJC3 
RORA	BN	HSS00344533 
CDK2AP1	BN	RASSF8 
CDK2AP1	BN	SPON2 
CDK2AP1	BN	METTL7B 
CDK2AP1	BN	DDIT4L 
CDK2AP1	BN	CRB2 
